CPU_Use,App_Name,Framework
13.3,T,EdgeMAD
3.8,T,EdgeMAD
15.6,T,EdgeMAD
11.5,T,EdgeMAD
15.3,T,EdgeMAD
19.2,T,EdgeMAD
13.5,T,EdgeMAD
11.6,T,EdgeMAD
12.5,T,EdgeMAD
19.2,T,EdgeMAD
16.6,T,EdgeMAD
23.5,T,EdgeMAD
14.8,T,EdgeMAD
10.8,T,EdgeMAD
15.3,T,EdgeMAD
9,T,EdgeMAD
5.8,T,EdgeMAD
15.3,T,EdgeMAD
19.2,T,EdgeMAD
10.3,T,EdgeMAD
19.2,T,EdgeMAD
6.2,T,EdgeMAD
20.4,T,EdgeMAD
2.9,T,EdgeMAD
11.5,T,EdgeMAD
15,T,EdgeMAD
19.2,T,EdgeMAD
15.3,T,EdgeMAD
5.8,T,EdgeMAD
17.1,T,EdgeMAD
15.7,T,EdgeMAD
17.8,T,EdgeMAD
10,T,EdgeMAD
5.4,T,EdgeMAD
7.8,T,EdgeMAD
7.6,T,EdgeMAD
11.1,T,EdgeMAD
15.3,T,EdgeMAD
11.5,T,EdgeMAD
13.7,T,EdgeMAD
1.4,T,EdgeMAD
14.8,T,EdgeMAD
3.7,T,EdgeMAD
2.9,T,EdgeMAD
8,T,EdgeMAD
19.2,T,EdgeMAD
11.5,T,EdgeMAD
14.2,T,EdgeMAD
11.1,T,EdgeMAD
19.2,T,EdgeMAD
9.3,T,EdgeMAD
9.6,T,EdgeMAD
11.9,T,EdgeMAD
15.3,T,EdgeMAD
19.2,T,EdgeMAD
7.6,T,EdgeMAD
3.2,T,EdgeMAD
7.6,T,EdgeMAD
5.7,T,EdgeMAD
23,T,EdgeMAD
12.9,T,EdgeMAD
16.6,T,EdgeMAD
19.2,T,EdgeMAD
4,T,EdgeMAD
5.7,T,EdgeMAD
3.7,T,EdgeMAD
7.6,T,EdgeMAD
6.4,T,EdgeMAD
15.3,T,EdgeMAD
11.5,T,EdgeMAD
11.5,T,EdgeMAD
15.3,T,EdgeMAD
11.5,T,EdgeMAD
11.5,T,EdgeMAD
15.6,T,EdgeMAD
10,T,EdgeMAD
11.1,T,EdgeMAD
19.2,T,EdgeMAD
5.8,T,EdgeMAD
22.8,T,EdgeMAD
10.5,T,EdgeMAD
15.3,T,EdgeMAD
8.1,T,EdgeMAD
7.1,T,EdgeMAD
13.7,T,EdgeMAD
18.1,T,EdgeMAD
15.3,T,EdgeMAD
15.3,T,EdgeMAD
11.5,T,EdgeMAD
23,T,EdgeMAD
12.9,T,EdgeMAD
5.4,T,EdgeMAD
10,T,EdgeMAD
19.2,T,EdgeMAD
8.8,T,EdgeMAD
15.6,T,EdgeMAD
20.6,T,EdgeMAD
11.1,T,EdgeMAD
14.8,T,EdgeMAD
11.5,T,EdgeMAD
7.6,T,EdgeMAD
9.5,T,EdgeMAD
11.4,T,EdgeMAD
18.5,T,EdgeMAD
14.8,T,EdgeMAD
15.1,T,EdgeMAD
1.4,T,EdgeMAD
1.1,T,EdgeMAD
2.4,T,EdgeMAD
2,T,EdgeMAD
1.6,T,EdgeMAD
6.6,T,EdgeMAD
1.7,T,EdgeMAD
2.6,T,EdgeMAD
2.1,T,EdgeMAD
3.4,T,EdgeMAD
7.1,T,EdgeMAD
3.2,T,EdgeMAD
5.2,T,EdgeMAD
13.8,T,EdgeMAD
13,T,EdgeMAD
13.1,T,EdgeMAD
2.7,T,EdgeMAD
28.5,T,EdgeMAD
2.7,T,EdgeMAD
20,T,EdgeMAD
4.6,T,EdgeMAD
3.7,T,EdgeMAD
17.8,T,EdgeMAD
19.2,T,EdgeMAD
15.3,T,EdgeMAD
9.3,T,EdgeMAD
7.1,T,EdgeMAD
11.9,T,EdgeMAD
12.1,T,EdgeMAD
16.6,T,EdgeMAD
19.2,T,EdgeMAD
7.6,T,EdgeMAD
14.8,T,EdgeMAD
11.1,T,EdgeMAD
15.3,T,EdgeMAD
14.7,T,EdgeMAD
17.8,T,EdgeMAD
7.6,T,EdgeMAD
11.5,T,EdgeMAD
15.1,T,EdgeMAD
19.2,T,EdgeMAD
14.2,T,EdgeMAD
19.2,T,EdgeMAD
18.1,T,EdgeMAD
12.5,T,EdgeMAD
17.1,T,EdgeMAD
8.8,T,EdgeMAD
11.1,T,EdgeMAD
5.7,T,EdgeMAD
7.6,T,EdgeMAD
19.2,T,EdgeMAD
7.1,T,EdgeMAD
15.3,T,EdgeMAD
11.5,T,EdgeMAD
12.9,T,EdgeMAD
7.3,T,EdgeMAD
23,T,EdgeMAD
12.9,T,EdgeMAD
9.3,T,EdgeMAD
14.8,T,EdgeMAD
14.2,T,EdgeMAD
17.8,T,EdgeMAD
7.6,T,EdgeMAD
14.8,T,EdgeMAD
11.1,T,EdgeMAD
9.3,T,EdgeMAD
16.6,T,EdgeMAD
20.6,T,EdgeMAD
14.8,T,EdgeMAD
7.6,T,EdgeMAD
19.2,T,EdgeMAD
9.3,T,EdgeMAD
11.1,T,EdgeMAD
15.3,T,EdgeMAD
11.5,T,EdgeMAD
26.9,T,EdgeMAD
6.6,T,EdgeMAD
15.3,T,EdgeMAD
19.2,T,EdgeMAD
3,T,EdgeMAD
13.7,T,EdgeMAD
11.5,T,EdgeMAD
10.7,T,EdgeMAD
7.5,T,EdgeMAD
19.2,T,EdgeMAD
15.3,T,EdgeMAD
19.2,T,EdgeMAD
15.3,T,EdgeMAD
5.5,T,EdgeMAD
11.5,T,EdgeMAD
6.8,T,EdgeMAD
17.6,T,EdgeMAD
3.8,T,EdgeMAD
15.3,T,EdgeMAD
14.2,T,EdgeMAD
6.9,T,EdgeMAD
5,T,EdgeMAD
10.3,T,EdgeMAD
15.3,T,EdgeMAD
10.7,T,EdgeMAD
16.6,T,EdgeMAD
5.4,T,EdgeMAD
23,T,EdgeMAD
11.5,T,EdgeMAD
19.2,T,EdgeMAD
9.3,T,EdgeMAD
18.5,T,EdgeMAD
5.4,T,EdgeMAD
9.3,T,EdgeMAD
23,T,EdgeMAD
2.4,T,EdgeMAD
15.3,T,EdgeMAD
10.2,T,EdgeMAD
16.1,T,EdgeMAD
20.6,T,EdgeMAD
7.6,T,EdgeMAD
19.4,T,EdgeMAD
5.4,T,EdgeMAD
3.8,T,EdgeMAD
17.8,T,EdgeMAD
3.7,T,EdgeMAD
11.5,T,EdgeMAD
20,T,EdgeMAD
7.6,T,EdgeMAD
16.1,T,EdgeMAD
15.1,T,EdgeMAD
10,T,EdgeMAD
3.8,T,EdgeMAD
15.3,T,EdgeMAD
15.3,T,EdgeMAD
6.9,T,EdgeMAD
17.6,T,EdgeMAD
19.2,T,EdgeMAD
13.5,T,EdgeMAD
10,T,EdgeMAD
15.3,T,EdgeMAD
9,T,EdgeMAD
25,T,EdgeMAD
10,T,EdgeMAD
14.7,T,EdgeMAD
14.8,T,EdgeMAD
2.5,T,EdgeMAD
18.5,T,EdgeMAD
3.8,T,EdgeMAD
8.3,T,EdgeMAD
7.8,T,EdgeMAD
11.1,T,EdgeMAD
8.5,T,EdgeMAD
10.8,T,EdgeMAD
13.1,T,EdgeMAD
8.1,T,EdgeMAD
11.4,T,EdgeMAD
8,T,EdgeMAD
2.3,T,EdgeMAD
1.9,T,EdgeMAD
5.8,T,EdgeMAD
3.3,T,EdgeMAD
1.3,T,EdgeMAD
1,T,EdgeMAD
8.5,T,EdgeMAD
11.4,T,EdgeMAD
20,T,EdgeMAD
2.3,T,EdgeMAD
3.5,T,EdgeMAD
12.1,T,EdgeMAD
4.4,T,EdgeMAD
3,T,EdgeMAD
4.2,T,EdgeMAD
11.1,T,EdgeMAD
7.4,T,EdgeMAD
3.8,T,EdgeMAD
10,T,EdgeMAD
2.5,T,EdgeMAD
15.6,T,EdgeMAD
3.6,T,EdgeMAD
5.8,T,EdgeMAD
16.6,T,EdgeMAD
22.2,T,EdgeMAD
5.7,T,EdgeMAD
3.8,T,EdgeMAD
10.3,T,EdgeMAD
18.5,T,EdgeMAD
11.7,T,EdgeMAD
10.7,T,EdgeMAD
15.3,T,EdgeMAD
6.8,T,EdgeMAD
7.6,T,EdgeMAD
10.3,T,EdgeMAD
11.5,T,EdgeMAD
20.5,T,EdgeMAD
16.6,T,EdgeMAD
19.2,T,EdgeMAD
15.3,T,EdgeMAD
15.3,T,EdgeMAD
19.2,T,EdgeMAD
19.2,T,EdgeMAD
15.1,T,EdgeMAD
19.2,T,EdgeMAD
13.8,T,EdgeMAD
20,T,EdgeMAD
11.5,T,EdgeMAD
15.6,T,EdgeMAD
10,T,EdgeMAD
2.3,T,EdgeMAD
14.8,T,EdgeMAD
10.8,T,EdgeMAD
17.8,T,EdgeMAD
7.8,T,EdgeMAD
19.2,T,EdgeMAD
16.6,T,EdgeMAD
15.3,T,EdgeMAD
11.5,T,EdgeMAD
14.8,T,EdgeMAD
13.5,T,EdgeMAD
9,T,EdgeMAD
3.7,T,EdgeMAD
7.6,T,EdgeMAD
18.1,T,EdgeMAD
3.8,T,EdgeMAD
11.4,T,EdgeMAD
9.6,T,EdgeMAD
6.2,T,EdgeMAD
13.7,T,EdgeMAD
11.1,T,EdgeMAD
11.5,T,EdgeMAD
11.5,T,EdgeMAD
7.4,T,EdgeMAD
14.2,T,EdgeMAD
3.8,T,EdgeMAD
17.2,T,EdgeMAD
15.1,T,EdgeMAD
11.1,T,EdgeMAD
15.3,T,EdgeMAD
15.6,T,EdgeMAD
17.8,T,EdgeMAD
11.1,T,EdgeMAD
19.2,T,EdgeMAD
9,T,EdgeMAD
8.3,T,EdgeMAD
3.7,T,EdgeMAD
5.4,T,EdgeMAD
11.9,T,EdgeMAD
13.1,T,EdgeMAD
20,T,EdgeMAD
7.6,T,EdgeMAD
7.6,T,EdgeMAD
6,T,EdgeMAD
4.2,T,EdgeMAD
3.8,T,EdgeMAD
10,T,EdgeMAD
15.1,T,EdgeMAD
7.6,T,EdgeMAD
2.6,T,EdgeMAD
3.7,T,EdgeMAD
14.8,T,EdgeMAD
7.4,T,EdgeMAD
15.3,T,EdgeMAD
3.8,T,EdgeMAD
17.6,T,EdgeMAD
8.3,T,EdgeMAD
15.3,T,EdgeMAD
11.1,T,EdgeMAD
15.3,T,EdgeMAD
10,T,EdgeMAD
6,T,EdgeMAD
14.7,T,EdgeMAD
13.7,T,EdgeMAD
11.5,T,EdgeMAD
16.6,T,EdgeMAD
15.3,T,EdgeMAD
1,T,EdgeMAD
6.5,T,EdgeMAD
3.8,T,EdgeMAD
19.2,T,EdgeMAD
11.5,T,EdgeMAD
15.3,T,EdgeMAD
9.3,T,EdgeMAD
15.3,T,EdgeMAD
7.1,T,EdgeMAD
20.6,T,EdgeMAD
12.9,T,EdgeMAD
11.1,T,EdgeMAD
6,T,EdgeMAD
11.5,T,EdgeMAD
16.1,T,EdgeMAD
16.1,T,EdgeMAD
11.5,T,EdgeMAD
19.2,T,EdgeMAD
11.5,T,EdgeMAD
13.8,T,EdgeMAD
6.8,T,EdgeMAD
14.2,T,EdgeMAD
19.3,T,EdgeMAD
16.1,T,EdgeMAD
9.5,T,EdgeMAD
19.2,T,EdgeMAD
10.3,T,EdgeMAD
21.2,T,EdgeMAD
7.4,T,EdgeMAD
13.7,T,EdgeMAD
10.8,T,EdgeMAD
7.4,T,EdgeMAD
15.1,T,EdgeMAD
18.5,T,EdgeMAD
15.3,T,EdgeMAD
3.8,T,EdgeMAD
10.7,T,EdgeMAD
10,T,EdgeMAD
7.8,T,EdgeMAD
10.7,T,EdgeMAD
10.5,T,EdgeMAD
13.5,T,EdgeMAD
7.8,T,EdgeMAD
5.4,T,EdgeMAD
3.9,T,EdgeMAD
5.7,T,EdgeMAD
4.3,T,EdgeMAD
14.8,T,EdgeMAD
5.4,T,EdgeMAD
9.2,T,EdgeMAD
7.1,T,EdgeMAD
8.5,T,EdgeMAD
3.4,T,EdgeMAD
15.7,T,EdgeMAD
25.9,T,EdgeMAD
3.3,T,EdgeMAD
7.4,T,EdgeMAD
14.8,T,EdgeMAD
6.6,T,EdgeMAD
7.5,T,EdgeMAD
26.6,T,EdgeMAD
18.5,T,EdgeMAD
19.2,T,EdgeMAD
8.1,T,EdgeMAD
14.2,T,EdgeMAD
19.2,T,EdgeMAD
11.1,T,EdgeMAD
7.4,T,EdgeMAD
7.6,T,EdgeMAD
7.8,T,EdgeMAD
30.7,T,EdgeMAD
11.1,T,EdgeMAD
7.8,T,EdgeMAD
15.3,T,EdgeMAD
6.8,T,EdgeMAD
10.8,T,EdgeMAD
3.8,T,EdgeMAD
21.4,T,EdgeMAD
15.1,T,EdgeMAD
3.8,T,EdgeMAD
15.3,T,EdgeMAD
19.2,T,EdgeMAD
19.2,T,EdgeMAD
11.5,T,EdgeMAD
1.9,T,EdgeMAD
2.6,T,EdgeMAD
11.1,T,EdgeMAD
7.6,T,EdgeMAD
11.5,T,EdgeMAD
17.8,T,EdgeMAD
15.3,T,EdgeMAD
10.7,T,EdgeMAD
7.6,T,EdgeMAD
7.6,T,EdgeMAD
20,T,EdgeMAD
9.6,T,EdgeMAD
3.7,T,EdgeMAD
12.9,T,EdgeMAD
3.7,T,EdgeMAD
16.2,T,EdgeMAD
11.1,T,EdgeMAD
2.5,T,EdgeMAD
6.8,T,EdgeMAD
10,T,EdgeMAD
6.2,T,EdgeMAD
11.5,T,EdgeMAD
8.5,T,EdgeMAD
15.1,T,EdgeMAD
18.5,T,EdgeMAD
15.3,T,EdgeMAD
12.9,T,EdgeMAD
2,T,EdgeMAD
15.3,T,EdgeMAD
11.5,T,EdgeMAD
23,T,EdgeMAD
14.2,T,EdgeMAD
11.5,T,EdgeMAD
19.2,T,EdgeMAD
7.5,T,EdgeMAD
9.2,T,EdgeMAD
18.5,T,EdgeMAD
17.8,T,EdgeMAD
5.8,T,EdgeMAD
14.2,T,EdgeMAD
3.7,T,EdgeMAD
11.5,T,EdgeMAD
11.1,T,EdgeMAD
2.4,T,EdgeMAD
10.3,T,EdgeMAD
9.6,T,EdgeMAD
11.5,T,EdgeMAD
8.8,T,EdgeMAD
4.6,T,EdgeMAD
7.6,T,EdgeMAD
19.2,T,EdgeMAD
16.1,T,EdgeMAD
14.8,T,EdgeMAD
7.6,T,EdgeMAD
11.5,T,EdgeMAD
16.1,T,EdgeMAD
6.6,T,EdgeMAD
19.2,T,EdgeMAD
18.5,T,EdgeMAD
5.5,T,EdgeMAD
7.6,T,EdgeMAD
16.6,T,EdgeMAD
13.8,T,EdgeMAD
11.5,T,EdgeMAD
11.1,T,EdgeMAD
2,T,EdgeMAD
1.5,T,EdgeMAD
7.6,T,EdgeMAD
14.2,T,EdgeMAD
13.1,T,EdgeMAD
7.6,T,EdgeMAD
23,T,EdgeMAD
7.6,T,EdgeMAD
17.8,T,EdgeMAD
19.2,T,EdgeMAD
5.8,T,EdgeMAD
11.5,T,EdgeMAD
13.8,T,EdgeMAD
19.2,T,EdgeMAD
10.7,T,EdgeMAD
12.1,T,EdgeMAD
14.7,T,EdgeMAD
7.6,T,EdgeMAD
14.2,T,EdgeMAD
19.3,T,EdgeMAD
11.1,T,EdgeMAD
17.2,T,EdgeMAD
11.1,T,EdgeMAD
6.8,T,EdgeMAD
7.6,T,EdgeMAD
10.7,T,EdgeMAD
11.1,T,EdgeMAD
11.5,T,EdgeMAD
9.6,T,EdgeMAD
17.6,T,EdgeMAD
18.5,T,EdgeMAD
11.5,T,EdgeMAD
11.1,T,EdgeMAD
18.7,T,EdgeMAD
8.8,T,EdgeMAD
14.8,T,EdgeMAD
3.7,T,EdgeMAD
23,T,EdgeMAD
13.1,T,EdgeMAD
6.1,T,EdgeMAD
4.7,T,EdgeMAD
3.2,T,EdgeMAD
1.9,T,EdgeMAD
2.7,T,EdgeMAD
1.4,T,EdgeMAD
1.7,T,EdgeMAD
3.5,T,EdgeMAD
4.4,T,EdgeMAD
8,T,EdgeMAD
5.8,T,EdgeMAD
15.3,T,EdgeMAD
18.5,T,EdgeMAD
10.8,T,EdgeMAD
18.5,T,EdgeMAD
6.8,T,EdgeMAD
14.8,T,EdgeMAD
25.9,T,EdgeMAD
10.8,T,EdgeMAD
13.3,T,EdgeMAD
12.5,T,EdgeMAD
10.5,T,EdgeMAD
11.1,T,EdgeMAD
13.8,T,EdgeMAD
19.2,T,EdgeMAD
11.5,T,EdgeMAD
3.7,T,EdgeMAD
23,T,EdgeMAD
14.8,T,EdgeMAD
3.7,T,EdgeMAD
3.7,T,EdgeMAD
20,T,EdgeMAD
23,T,EdgeMAD
17.1,T,EdgeMAD
7.6,T,EdgeMAD
13.3,T,EdgeMAD
15.3,T,EdgeMAD
17.2,T,EdgeMAD
23,T,EdgeMAD
4.7,T,EdgeMAD
4,T,EdgeMAD
13.5,T,EdgeMAD
11.1,T,EdgeMAD
7.6,T,EdgeMAD
20.6,T,EdgeMAD
8.1,T,EdgeMAD
15.3,T,EdgeMAD
7.1,T,EdgeMAD
13.8,T,EdgeMAD
17.2,T,EdgeMAD
16.1,T,EdgeMAD
3.2,T,EdgeMAD
11.5,T,EdgeMAD
14.7,T,EdgeMAD
5.5,T,EdgeMAD
16.1,T,EdgeMAD
10.3,T,EdgeMAD
13.1,T,EdgeMAD
10.3,T,EdgeMAD
13.1,T,EdgeMAD
14.7,T,EdgeMAD
11.1,T,EdgeMAD
3.7,T,EdgeMAD
9,T,EdgeMAD
16.6,T,EdgeMAD
11.5,T,EdgeMAD
7.6,T,EdgeMAD
6.6,T,EdgeMAD
23,T,EdgeMAD
11.1,T,EdgeMAD
9.2,T,EdgeMAD
5.2,T,EdgeMAD
9,T,EdgeMAD
15.1,T,EdgeMAD
2.6,T,EdgeMAD
15.1,T,EdgeMAD
19.2,T,EdgeMAD
7.1,T,EdgeMAD
15.3,T,EdgeMAD
14.2,T,EdgeMAD
4.8,T,EdgeMAD
7.6,T,EdgeMAD
15.3,T,EdgeMAD
19.2,T,EdgeMAD
12.5,T,EdgeMAD
8.8,T,EdgeMAD
5.2,T,EdgeMAD
11.5,T,EdgeMAD
15.6,T,EdgeMAD
5.1,T,EdgeMAD
19.2,T,EdgeMAD
17.2,T,EdgeMAD
12.8,T,EdgeMAD
8.5,T,EdgeMAD
15.3,T,EdgeMAD
16.6,T,EdgeMAD
16.1,T,EdgeMAD
10.3,T,EdgeMAD
7.6,T,EdgeMAD
7.6,T,EdgeMAD
18.7,T,EdgeMAD
11.5,T,EdgeMAD
7.6,T,EdgeMAD
3.5,T,EdgeMAD
11.1,T,EdgeMAD
10.3,T,EdgeMAD
19.2,T,EdgeMAD
19.2,T,EdgeMAD
7.6,T,EdgeMAD
17.6,T,EdgeMAD
12.5,T,EdgeMAD
19.2,T,EdgeMAD
16.6,T,EdgeMAD
23,T,EdgeMAD
9,T,EdgeMAD
7.6,T,EdgeMAD
15.3,T,EdgeMAD
7.6,T,EdgeMAD
13.8,T,EdgeMAD
14.2,T,EdgeMAD
16.6,T,EdgeMAD
3.7,T,EdgeMAD
11.5,T,EdgeMAD
19.2,T,EdgeMAD
7.6,T,EdgeMAD
11.1,T,EdgeMAD
7.6,T,EdgeMAD
10,T,EdgeMAD
15.3,T,EdgeMAD
9.3,T,EdgeMAD
19.2,T,EdgeMAD
16.3,T,EdgeMAD
12.5,T,EdgeMAD
26.9,T,EdgeMAD
22.2,T,EdgeMAD
10.5,T,EdgeMAD
23,T,EdgeMAD
16.6,T,EdgeMAD
3.8,T,EdgeMAD
14.7,T,EdgeMAD
12.5,T,EdgeMAD
15.3,T,EdgeMAD
11.1,T,EdgeMAD
15.3,T,EdgeMAD
3.8,T,EdgeMAD
21.2,T,EdgeMAD
10.2,T,EdgeMAD
8.1,T,EdgeMAD
7.1,T,EdgeMAD
6.1,T,EdgeMAD
3,T,EdgeMAD
1.5,T,EdgeMAD
7.5,T,EdgeMAD
15.1,T,EdgeMAD
2.2,T,EdgeMAD
8.5,T,EdgeMAD
9.6,T,EdgeMAD
6.2,T,EdgeMAD
2.7,T,EdgeMAD
7.8,T,EdgeMAD
14.8,T,EdgeMAD
3.2,T,EdgeMAD
7.6,T,EdgeMAD
6,T,EdgeMAD
3.3,T,EdgeMAD
7.5,T,EdgeMAD
18.4,T,EdgeMAD
15.3,T,EdgeMAD
19.2,T,EdgeMAD
12.5,T,EdgeMAD
15.7,T,EdgeMAD
9.5,T,EdgeMAD
13.7,T,EdgeMAD
7.1,T,EdgeMAD
16.6,T,EdgeMAD
17.6,T,EdgeMAD
11.1,T,EdgeMAD
7.1,T,EdgeMAD
19.2,T,EdgeMAD
13.3,T,EdgeMAD
18.5,T,EdgeMAD
12.8,T,EdgeMAD
10.8,T,EdgeMAD
15.6,T,EdgeMAD
23,T,EdgeMAD
16.6,T,EdgeMAD
11.5,T,EdgeMAD
15.3,T,EdgeMAD
12.8,T,EdgeMAD
19.2,T,EdgeMAD
1.8,T,EdgeMAD
10.3,T,EdgeMAD
23,T,EdgeMAD
12.9,T,EdgeMAD
10.2,T,EdgeMAD
10,T,EdgeMAD
14.2,T,EdgeMAD
10.8,T,EdgeMAD
19.2,T,EdgeMAD
14.2,T,EdgeMAD
14.7,T,EdgeMAD
7.3,T,EdgeMAD
11.5,T,EdgeMAD
19.2,T,EdgeMAD
11.1,T,EdgeMAD
10.2,T,EdgeMAD
3.4,T,EdgeMAD
12.8,T,EdgeMAD
9.7,T,EdgeMAD
11.1,T,EdgeMAD
19.2,T,EdgeMAD
14.8,T,EdgeMAD
10,T,EdgeMAD
20,T,EdgeMAD
23,T,EdgeMAD
15.6,T,EdgeMAD
3.8,T,EdgeMAD
15.3,T,EdgeMAD
15.3,T,EdgeMAD
10.3,T,EdgeMAD
10,T,EdgeMAD
11.5,T,EdgeMAD
19.2,T,EdgeMAD
19.2,T,EdgeMAD
15.3,T,EdgeMAD
15.6,T,EdgeMAD
19.2,T,EdgeMAD
8.1,T,EdgeMAD
11.5,T,EdgeMAD
14.8,T,EdgeMAD
14.8,T,EdgeMAD
18.5,T,EdgeMAD
10.5,T,EdgeMAD
3.8,T,EdgeMAD
14.8,T,EdgeMAD
3.8,T,EdgeMAD
11.5,T,EdgeMAD
14.7,T,EdgeMAD
14.2,T,EdgeMAD
18.1,T,EdgeMAD
19.2,T,EdgeMAD
7.6,T,EdgeMAD
13.7,T,EdgeMAD
15.3,T,EdgeMAD
15.1,T,EdgeMAD
15.1,T,EdgeMAD
15.3,T,EdgeMAD
7.6,T,EdgeMAD
18.5,T,EdgeMAD
7.6,T,EdgeMAD
15.3,T,EdgeMAD
23,T,EdgeMAD
4.2,T,EdgeMAD
18.5,T,EdgeMAD
3.6,T,EdgeMAD
11.5,T,EdgeMAD
17.2,T,EdgeMAD
7.1,T,EdgeMAD
15.3,T,EdgeMAD
17.1,T,EdgeMAD
7.1,T,EdgeMAD
7.1,T,EdgeMAD
7.6,T,EdgeMAD
9.6,T,EdgeMAD
13.3,T,EdgeMAD
15.3,T,EdgeMAD
17.8,T,EdgeMAD
11.5,T,EdgeMAD
20,T,EdgeMAD
19.2,T,EdgeMAD
18.1,T,EdgeMAD
17.8,T,EdgeMAD
6.8,T,EdgeMAD
15.3,T,EdgeMAD
5.2,T,EdgeMAD
23,T,EdgeMAD
11.1,T,EdgeMAD
16.1,T,EdgeMAD
2.9,T,EdgeMAD
18.1,T,EdgeMAD
10.7,T,EdgeMAD
11.1,T,EdgeMAD
6.6,T,EdgeMAD
17.2,T,EdgeMAD
7.5,T,EdgeMAD
3.8,T,EdgeMAD
23,T,EdgeMAD
10,T,EdgeMAD
7.6,T,EdgeMAD
3.8,T,EdgeMAD
5,T,EdgeMAD
22.2,T,EdgeMAD
11.5,T,EdgeMAD
15.3,T,EdgeMAD
11.5,T,EdgeMAD
5.5,T,EdgeMAD
11.1,T,EdgeMAD
12.5,T,EdgeMAD
18.5,T,EdgeMAD
19.2,T,EdgeMAD
7.1,T,EdgeMAD
19.5,T,EdgeMAD
8.6,T,EdgeMAD
2.5,T,EdgeMAD
1.9,T,EdgeMAD
12.5,T,EdgeMAD
13.5,T,EdgeMAD
15.6,T,EdgeMAD
11.1,T,EdgeMAD
16.1,T,EdgeMAD
8.3,T,EdgeMAD
7.6,T,EdgeMAD
8.1,T,EdgeMAD
2.6,T,EdgeMAD
3.7,T,EdgeMAD
19.2,T,EdgeMAD
18.5,T,EdgeMAD
2.5,T,EdgeMAD
12.5,T,EdgeMAD
3.3,T,EdgeMAD
3.4,T,EdgeMAD
7.6,T,EdgeMAD
6.6,T,EdgeMAD
18.5,T,EdgeMAD
16.1,T,EdgeMAD
18.5,T,EdgeMAD
14.8,T,EdgeMAD
8.3,T,EdgeMAD
19.2,T,EdgeMAD
13.7,T,EdgeMAD
22.2,T,EdgeMAD
7.4,T,EdgeMAD
16.1,T,EdgeMAD
19.2,T,EdgeMAD
13.3,T,EdgeMAD
11.1,T,EdgeMAD
3.7,T,EdgeMAD
20.6,T,EdgeMAD
14.7,T,EdgeMAD
12.1,T,EdgeMAD
15.1,T,EdgeMAD
23,T,EdgeMAD
11.4,T,EdgeMAD
10.2,T,EdgeMAD
18.5,T,EdgeMAD
19.2,T,EdgeMAD
17.1,T,EdgeMAD
19.2,T,EdgeMAD
11.1,T,EdgeMAD
14.8,T,EdgeMAD
15.3,T,EdgeMAD
11.7,T,EdgeMAD
17.8,T,EdgeMAD
11.5,T,EdgeMAD
10.5,T,EdgeMAD
7.6,T,EdgeMAD
26.9,T,EdgeMAD
14.8,T,EdgeMAD
15.6,T,EdgeMAD
16.6,T,EdgeMAD
14.2,T,EdgeMAD
11.1,T,EdgeMAD
8.8,T,EdgeMAD
11.5,T,EdgeMAD
15.3,T,EdgeMAD
6.6,T,EdgeMAD
15.3,T,EdgeMAD
11.5,T,EdgeMAD
15.3,T,EdgeMAD
12.1,T,EdgeMAD
15.3,T,EdgeMAD
15.3,T,EdgeMAD
10.3,T,EdgeMAD
10,T,EdgeMAD
15.3,T,EdgeMAD
14.2,T,EdgeMAD
14.2,T,EdgeMAD
7.1,T,EdgeMAD
17.1,T,EdgeMAD
11.4,T,EdgeMAD
7.6,T,EdgeMAD
6.6,T,EdgeMAD
15.3,T,EdgeMAD
15.3,T,EdgeMAD
3.7,T,EdgeMAD
10.7,T,EdgeMAD
15.3,T,EdgeMAD
15.3,T,EdgeMAD
7.6,T,EdgeMAD
7.6,T,EdgeMAD
22.2,T,EdgeMAD
9,T,EdgeMAD
7.4,T,EdgeMAD
14.7,T,EdgeMAD
17.8,T,EdgeMAD
7.6,T,EdgeMAD
17.8,T,EdgeMAD
3.7,T,EdgeMAD
13.7,T,EdgeMAD
7.5,T,EdgeMAD
15.3,T,EdgeMAD
7.6,T,EdgeMAD
23,T,EdgeMAD
7.1,T,EdgeMAD
15.3,T,EdgeMAD
7.1,T,EdgeMAD
14.7,T,EdgeMAD
16.6,T,EdgeMAD
15.3,T,EdgeMAD
11.1,T,EdgeMAD
7.6,T,EdgeMAD
11.5,T,EdgeMAD
14.2,T,EdgeMAD
8.3,T,EdgeMAD
15.3,T,EdgeMAD
5.4,T,EdgeMAD
7.6,T,EdgeMAD
11.5,T,EdgeMAD
19.2,T,EdgeMAD
11.5,T,EdgeMAD
7.5,T,EdgeMAD
3.8,T,EdgeMAD
6.8,T,EdgeMAD
3.7,T,EdgeMAD
10.7,T,EdgeMAD
20,T,EdgeMAD
6,T,EdgeMAD
19.2,T,EdgeMAD
11.1,T,EdgeMAD
18.5,T,EdgeMAD
16.1,T,EdgeMAD
11.5,T,EdgeMAD
3.7,T,EdgeMAD
7.6,T,EdgeMAD
15.6,T,EdgeMAD
14.8,T,EdgeMAD
15.3,T,EdgeMAD
7.6,T,EdgeMAD
18.5,T,EdgeMAD
5.7,T,EdgeMAD
13.8,T,EdgeMAD
17.8,T,EdgeMAD
3.8,T,EdgeMAD
14.2,T,EdgeMAD
6.9,T,EdgeMAD
11.1,T,EdgeMAD
